i,Waterloo (1970 film),Mx4rvVjyH5wpEbGdrcN5Y29ycA,InformationStorageMedia
v,Moog (surname),Mx4rvf9sZJwpEbGdrcN5Y29ycA,AspatialInformationStore
v,Clupeidae,Mx4rvViwMZwpEbGdrcN5Y29ycA,Animal
i,"Chambers County, Alabama",Mx4rvVj7KJwpEbGdrcN5Y29ycA,Building
v,Hubei,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Heaven's Gate (film),Mx4rvVjyH5wpEbGdrcN5Y29ycA,InformationStorageMedia
v,"Ruma, Illinois",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,"Girard, Kansas",Mx4rvViACZwpEbGdrcN5Y29ycA,GeographicalRegion
v,"Rock Hill, Missouri",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,"Dexter, New Mexico",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,"Fruitdale, South Dakota",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Mudbrick,Mx4rvVj-spwpEbGdrcN5Y29ycA,Brick
v,Clare Boothe Luce,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,ORWO,Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
v,Rio Grande Games,Mx4rvViS05wpEbGdrcN5Y29ycA,CommercialOrganization
v,Lena Horne,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
u,Marquis reagent,Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,Leopold Gmelin,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Sodium nitrite,Mx4rvVjjH5wpEbGdrcN5Y29ycA,MathematicalOrComputationalThing
v,Mercury(II) chloride,Mx4rvVjjH5wpEbGdrcN5Y29ycA,MathematicalOrComputationalThing
v,Draft (politics),Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
v,Henslow's Sparrow,Mx4rvViwMZwpEbGdrcN5Y29ycA,Animal
v,Bronisław Malinowski (athlete),Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Mac McDonald,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Gonaïves,Mx4rvViACZwpEbGdrcN5Y29ycA,GeographicalRegion
v,Woodford tube station,Mx4rv6ZmoZwpEbGdrcN5Y29ycA,RailroadStation
v,Nimrod (ship),Mx4rvViUcpwpEbGdrcN5Y29ycA,PoweredDevice
v,Asian Koel,Mx4rvViwMZwpEbGdrcN5Y29ycA,Animal
v,"Asashina, Nagano",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,A Good School,Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,Lōʻihi Seamount,Mx4rvVkKUJwpEbGdrcN5Y29ycA,Volcano
v,Siobhan Creaton,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,I Spit on Your Grave,Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,Bigelow Aerospace,Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
i,Area density,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Omar Ali Saifuddien III,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,A+ (programming language),Mx4rv9h_4ZwpEbGdrcN5Y29ycA,ArtificialLanguage
v,La Crosse encephalitis,Mx4rvViADZwpEbGdrcN5Y29ycA,Event
v,Eric Anundsson,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Santiago Casares Quiroga,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,BMW N42,Mx4rvVjOxJwpEbGdrcN5Y29ycA,Engine
v,Regimental quartermaster sergeant,Mx4rvVjjH5wpEbGdrcN5Y29ycA,MathematicalOrComputationalThing
v,Argyroxiphium,Mx4rvVjjH5wpEbGdrcN5Y29ycA,MathematicalOrComputationalThing
i,Liscard,Mx4rvVidpZwpEbGdrcN5Y29ycA,ConstructionArtifact
v,Mud-terrain tyre,Mx4rvVjHL5wpEbGdrcN5Y29ycA,PhysicalDevice
v,Punjab Janata Morcha,Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
i,Boer goat,Mx4rvVjjH5wpEbGdrcN5Y29ycA,MathematicalOrComputationalThing
v,Mobile game,Mx4rwJxiRJwpEbGdrcN5Y29ycA,ComputerProgram-CW
v,"Hillcrest, Ohio",Mx4rvVi4_pwpEbGdrcN5Y29ycA,Neighborhood
v,Tackey & Tsubasa,Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
v,Jim Kleinsasser,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,INAP,Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,Romeo and Juliet (Tchaikovsky),Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,G. V. Skrotskii,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Charlotte Froese Fischer,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
i,Colorado Foxes,Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
v,Oahe Dam,Mx4rvVidpZwpEbGdrcN5Y29ycA,ConstructionArtifact
v,"Katra, Jammu and Kashmir",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Assegai,Mx4rvVj8V5wpEbGdrcN5Y29ycA,Weapon
v,Conspiracy fiction,Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,Ballarat Football League,Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
v,Medicine (band),Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
v,Canned hunt,Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
v,Theon of Smyrna,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Halling railway station,Mx4rv6ZmoZwpEbGdrcN5Y29ycA,RailroadStation
v,A. H. Albut,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,DINA S.A.,Mx4rvViS05wpEbGdrcN5Y29ycA,CommercialOrganization
v,Tim Bausher,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Etymological dictionary,Mx4rvVjKWpwpEbGdrcN5Y29ycA,Dictionary
v,NewLISP,Mx4rv9h_4ZwpEbGdrcN5Y29ycA,ArtificialLanguage
i,Land Day,Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
i,Kanbun Uechi,Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
v,Staphylococcus haemolyticus,Mx4rwAst7pwpEbGdrcN5Y29ycA,Microorganism
v,Joan Baez in Concert,Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,Mexico (novel),Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,DFW Tornados,Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
v,"Portland, Louisville",Mx4rvVi4_pwpEbGdrcN5Y29ycA,Neighborhood
v,Earl Gros,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Naantalin maalaiskunta,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Newport Country Club,Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
i,Air Transportation Stabilization Board,Mx4rvVj7KJwpEbGdrcN5Y29ycA,Building
