v,Cruise (automotive),Mx4rvrOVYpwpEbGdrcN5Y29ycA,PurposefulPhysicalAction
i,Sequence,Mx4rvViRapwpEbGdrcN5Y29ycA,ChemicalObject
i,Union (Hungarian-German trade union council),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Oklahoma,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Wolfenstein 3D,Mx4rv5L5vZwpEbGdrcN5Y29ycA,PropositionalConceptualWork
v,Bergen,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Wandsworth,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Graham Norton,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
i,Pussy,Mx4rvVimKJwpEbGdrcN5Y29ycA,Mammal
v,Wiktionary,Mx4rAuvUYC-RQdmc-9BTep9nKQ,Technology-Artifact
v,Kurgan,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Aaron Sorkin,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
i,Command (military formation),Mx4rvViADZwpEbGdrcN5Y29ycA,Event
i,Rainbow Six (novel),Mx4rAuvUYC-RQdmc-9BTep9nKQ,Technology-Artifact
i,Planning (Listed Buildings and Conservation Areas) Act 1990,Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
u,Dungannon (Parliament of Ireland constituency),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Pitch (filmmaking),Mx4rvViAzZwpEbGdrcN5Y29ycA,Relation
v,Magilligan,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Carla Bruni,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Benihana,Mx4rvViS05wpEbGdrcN5Y29ycA,CommercialOrganization
v,Drugstore (band),Mx4rvViS05wpEbGdrcN5Y29ycA,CommercialOrganization
i,"Montpelier (Cabin Point, Virginia)",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Haywood (band),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Copernic,Mx4rv5L5vZwpEbGdrcN5Y29ycA,PropositionalConceptualWork
v,Zimmer Holdings,Mx4rvViS05wpEbGdrcN5Y29ycA,CommercialOrganization
v,Newtownhamilton,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Destruction Derby 2,Mx4rAuvUYC-RQdmc-9BTep9nKQ,Technology-Artifact
i,Spur (architecture),Mx4rvVioQZwpEbGdrcN5Y29ycA,Action
i,Santa Fe (nude photo book),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Uludere,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Physical address,Mx4rvVjjH5wpEbGdrcN5Y29ycA,MathematicalOrComputationalThing
i,Tucson (Amtrak station),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Haina (Haida village),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Flagstaff (Amtrak station),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Magellan (band),Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
u,Gospel (liturgy),Mx4rv5L5vZwpEbGdrcN5Y29ycA,PropositionalConceptualWork
i,Westport (Metro-North station),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Administration (government),Mx4rvViS05wpEbGdrcN5Y29ycA,CommercialOrganization
i,Glenwood Springs (Amtrak station),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Kansas City (ABA),Mx4rvVjVT5wpEbGdrcN5Y29ycA,Organization
i,La Junta (Amtrak station),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
v,Tomb Raider (comics),Mx4rwClAZJwpEbGdrcN5Y29ycA,ConceptualWork
v,George Bush (racing driver),Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
v,Kris Jenner,Mx4rvViAkpwpEbGdrcN5Y29ycA,Person
i,"Elmhurst (Caldwell, West Virginia)",Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Granada (Albéniz),Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
i,Paranoia (Hermans book),Mx4rvVjjH5wpEbGdrcN5Y29ycA,MathematicalOrComputationalThing
v,MODE (magazine),Mx4rv5L5vZwpEbGdrcN5Y29ycA,PropositionalConceptualWork
